#{"t_start": 1619706940.9093354, "env_id": "seir-v0"}
r,l,t
-0.017924,25,809.397445
-0.027612,25,811.41869
-0.016097,25,813.26004
-0.289865,25,815.125867
-0.166772,25,816.932638
-0.244522,25,818.883745
-0.055476,25,820.784002
-0.014848,25,822.587271
-0.023795,25,824.164885
-0.160363,25,825.78505
-0.264131,25,827.372401
-0.196956,25,828.925379
-0.206007,25,830.490086
-0.034551,25,832.062891
-0.17272,25,833.624584
-0.282221,25,835.16771
-0.272464,25,836.804708
-0.020943,25,838.332059
-0.200507,25,839.990856
-0.072903,25,841.882602
-0.098588,25,843.692008
-0.015006,25,845.408712
-0.10177,25,847.337406
-0.317428,25,849.585093
-0.295548,25,851.694957
-0.095193,25,853.718055
-0.014379,25,855.454052
-0.16591,25,857.144119
-0.095282,25,859.057809
-0.054819,25,860.931604
-0.03877,25,862.699346
-0.073007,25,864.541338
-0.098582,25,866.165971
-0.026318,25,867.734668
-0.158292,25,869.596801
-0.266087,25,871.474727
-0.040643,25,873.116777
-0.278922,25,874.796254
-0.102099,25,876.455414
-0.069312,25,878.225427
-0.241609,25,879.854873
-0.090778,25,881.611628
-0.048566,25,883.491325
-0.237372,25,885.167847
-0.14613,25,886.798179
-0.027574,25,894.053665
-0.170291,25,895.657744
-0.251545,25,897.49456
-0.144515,25,899.245559
-0.037349,25,900.802087
-0.192009,25,902.374243
-0.209596,25,903.938858
-0.09346,25,905.663926
-0.085207,25,907.559385
-0.24528,25,909.175182
-0.111939,25,910.724809
-0.017201,25,912.284523
-0.032438,25,913.927443
-0.112164,25,915.712848
-0.202712,25,917.307147
-0.275661,25,918.926349
-0.027991,25,920.545453
-0.218243,25,922.230548
-0.16261,25,923.850203
-0.0423,25,925.731247
-0.259565,25,927.40811
-0.016908,25,928.889385
-0.213956,25,930.536053
-0.018497,25,932.033547
-0.02384,25,933.635861
-0.031555,25,935.399504
-0.254233,25,937.220671
-0.022171,25,939.01287
-0.249476,25,940.575345
-0.028888,25,942.431503
-0.043286,25,943.972724
-0.254727,25,945.618025
-0.01013,25,947.211601
